ID;TOTAL_NF_ENTRADA;IDADE;SXE;SXA;FUZZYNUMBER;FUZZYLABEL
ea3ba54fd8dedb5d1a2aa4f2f45c6b429647c96e8c9a06d52823a699eb45de81;687,82;55,66;0,006;0,004;0,814285714;Muito Provável
5b69d810ca2da27203b00756e63db3e38979245ed7ebc65c9058d90f5231ede4;579,86;64,95;0,004;0;0,833333333;Muito Provável
c8c6930c00755b0efc20dd1e1c44327bc7412a51dd558255f54fb02a08220bcb;179846019,3;467,69;0,079;0;0,797848101;Provável
da4eb87057dc07f8e21434e69aad58c9a945ac1bb66841c4e65fc1ac0db19e87;90561,67;12,18;0,023;0,004;0,814285714;Muito Provável
9ea83ba81939c9481bca90d2e8a4150edfb28960e6eaef73892fdf3d9ef70d85;345027,14;240,53;0,051;0,045;0,832070707;Provável
249d4369a87e31345a0b25e19f3be2163013e6f960e26dfa2c4cde6ce1a2c75d;62933,87;219,05;0,03;0,017;0,780978261;Provável
44a074b040eca0277b63f3bac5a398e562f5a715b25530fe9d401db04c72c578;84239,25;146,53;0,012;0,031;0,819444444;Muito Provável
bb192a9a0a80516e071cf2efb7e3ed41cb5c1e358c9b65a883f9f3280c18890a;529174,4;87,73;0,652;0,139;0,858921037;Pouco Provável
a63efe3d020f098070c82b3e8f39ef2499770f4220b443fe28ad0f3b56afa18f;8784,64;28;0,019;0,015;0,774407823;Muito Provável
0d5e36d961ed79eec559e9b760478299072298355b89c48d9493aea158d5c013;63855,65;115,44;0,02;0,012;0,764195466;Muito Provável
9e168fcbe21e9eede679b3f524636911a6f0258278accc7f138441e7d543011b;39457,8;291,4;0,043;0;0,825;Muito Provável
20b50345e63348aae21d6092c456056d835e80733fa9f293d51948c1795b3835;20580,93;276,98;0,204;0,004;0,814285714;Muito Provável
22e52f8813ecdc022f290dfec8d12c0bb9006946e5f136f5f6b3233f771919b0;701367,04;157,4;0,058;0,135;0,567018508;Pouco Provável
5e2608a2cb0afdfca6b1e2b7adebe4befcce85a98016a6314a4936a3dc8a8d2e;1790104,36;240,37;0,316;0,003;0,797077122;Muito Provável
6f6fcb7f488f59e8c4a2ed8e8a3c6f57888981d7d8438415d0c4344dcc42b16c;278781,08;185,89;0,01;0;0,833333333;Muito Provável
87927444585bb015aac211a81c59fd459e253c10efe84bb880c80a1f4f4c7cfe;412192,68;50,79;0,547;0;0,833267974;Muito Provável
894f51391e2bfb42b6a1985c1c1a17fc83504f7dcce4087f6a29d0ed029c26d8;48000;19,98;0,066;0,021;0,793456694;Muito Provável
eba03367f196f17ea16561d9312949ddd37830d5367c9d6192c7076a5f063aec;16890;253,47;0,084;0,007;0,785294118;Muito Provável
7627fa096c987febdc6f95507ca9c2ccc4e72a5a56e04d92decf6c9909b10775;68418,4;115,4;0,222;0;0,82189938;Muito Provável
95d79d2c9b697fdbafe70c5ede586048fdfbb6868f492910548f004b196621c7;374450,84;35,47;0,037;0;0,833333333;Muito Provável
ff00aaa3f1cb232ab7f389a4ed123d2d803263df4f8d0822672386c2c409a9ca;7480918,87;151,98;0,675;0,022;0,795833333;Provável
a420d488bbfe8b8d3b994a3eeaced8631e547d72f7d975d3bb6f6010d5d647e8;13950;6,28;0,07;0;0,814285714;Muito Provável
87bf8efeb933ab8f036d828bd83a10321aaa7463e117d73a7fdbb2594d4f9032;936400;42,6;0,756;0,022;0,796420729;Provável
77b6aa964535f1cbffd90c12d9b470187b9c1ac0b800bd5800dbe4065580598f;99,8;150,24;0;0,001;0,805555556;Muito Provável
7bfb6c8847ba6436d66db72e29e0b2e0d06d8fc83286ea544a8f5bc1d9992704;18020,5;1,47;0,019;0;0,833333333;Muito Provável
59debe5e585286abfc0c9878d0ba19feda22ef2b55259910e1c68054ccd52fc4;267364,84;51,28;0,064;0,024;0,802137453;Muito Provável
0082ee416f4ba7054c4e149d9b6ca294d7bafbde7a6d40ce3117ccfb7ca2571a;34300,13;440,73;0,004;0,005;0,805555556;Provável
f09effb37ca3b90b355c1f4dea573cf7805e91c601d29f116f6f3e783d67b429;2439145,01;311,5;0,082;0,021;0,791707317;Provável
59d43619f830df9c8c0ef10c2a9b3ae653b4ffbdd2404d6a248ec8ee376bc6a1;315672580,8;71,31;0,805;0,004;0,764195466;Provável
b73357c8a173a593724bdef06a35285aed929f3381d567caf028763ca1028359;313964,61;34,5;0,175;0,031;0,819444444;Provável
0d18dbf4c5b668c503904125f1d7fb455d93c56ae0dc55f6037812b4543f2d18;1966187,02;61,66;0,024;0,013;0,767644173;Muito Provável
44a14c1a46ee0ff64c4d109bf1f5d3f348cbb66f860310557dc40a359776cea3;552434,67;204,95;0,017;0,017;0,261297449;Provável
63ba1a561461fe06eb90b71397853eb3213e4bb066302c84c848ac4e5d87ebf3;1129003,07;28,37;0,1;0,06;0,792087542;Provável
664d99b4c2ebed5ccb7a79f783814de2cb6b151f3ea207a07af6d16189b578b7;3608242,27;151,37;0,239;0,218;0,862539046;Pouco Provável
09f0fbbf17f193dcea939fe5491aeb76199b2d6c471343761bef9b13186d5911;84194,93;49,21;0,056;0,002;0,827777778;Muito Provável
d242b78fac538f3e906428b03ef64c19c9acf8b8a169836c1638599b6ec2c83c;40992,12;180,98;0,231;0,022;0,796420729;Provável
e8a668cad1d0e911750c67e00b0e39ad3142e52dc5aed39aaf665eb9f417646a;1067080,53;43,79;0,007;0,008;0,774074074;Muito Provável
37a551506bb37bee05e5770d69742d8b916cb883fcfff105e6527765f7812e51;34838296,31;86,47;0,065;0,021;0,793456694;Muito Provável
4cf7e572ef49c480f5fee6079f042cabf29be1a47f0f25228461634b11938425;32293,42;185,57;0,083;0,11;0,620132892;Pouco Provável
f9d4e816624190325e7c7794ab320c452a3751a25cc3ba6c9161085a0e4e7839;711013,11;270,5;0,05;0,009;0,548565647;Muito Provável
9f2278d9e10be9919db1b2076e17ada7bf9ef4362c029468a0a1ff83d355e004;176794,86;271,44;0,223;0,012;0,764195466;Provável
861e1e4a6bcfb70a0b0fe22f4638b7ca2ea102c35bee67f0f5644dab2043b2d3;236006;3,18;0,057;0;0,830467836;Muito Provável
13512c248605825a18954972e941c1b0c40a329c8a507be0eb7b0325a745b6c4;12528,1;95,89;0,007;0,044;0,832863114;Muito Provável
de788f2b47807b82eef65ff0c575c1eeaeba141d2daa15c9f6f357e010d3fa34;496797,67;23,6;0,109;0;0,82040404;Muito Provável
5114bf698886c482955c325706ebdb5f9f85371985803e9ec2490a65e8ee63ec;13954474,21;138,24;0,89;0;0,825;Muito Provável
83506eb1a4b75b9c984ad18173d92a7f98475cb9747183b7c018274bbb3f2d11;49357;134,79;0,002;0,001;0,825;Muito Provável
fa7a8ff82c3c97d6e050c3f93ab8885669d872c405b42c475a4e239f21bd0e9a;155532,99;45,21;0,18;0,009;0,548565647;Muito Provável
1b192033d98f9b277489a4e55bdf391067293cf4bf532fd1b5c36fd61a5f767c;30360;212;0,021;0,026;0,807544757;Provável
c5ead7e697c60fc881320e3f991093bde5b2be5e2edbcd0ff7c69a7f5cac69f5;23869,93;17,24;0,026;0;0,833333333;Muito Provável
f6adc7f5aa60409b130c24d29881dae9141473e4c725b86ebf3433fad043ab43;17165,5;5,57;0,006;0,003;0,821794872;Muito Provável
4cc07cdf75d9ff39b7a88820f2d0decfc5fbee37df9c0379d0f59fc72208e432;1710,61;125,57;0,001;0,185;0,86073859;Pouco Provável
246ce65756158848608e12c30745522f111384b68026c25c0c45e83e82522ca2;32495;181,92;0,038;0,022;0,371588777;Provável
5cb697b01c4300aba5afd5fdd59513d77853bf111bfdb468d9842ac4859b9ef0;196568,65;504,15;0,202;0,026;0,807544757;Provável
52becad2b6f0ef57922f16c58a9ae2691cc0086708fd982dd7b594def9de87a7;73069,21;73,95;0,015;0,006;0,795833333;Muito Provável
c2f901da964b95505152f3951e65be6a29eb944ac56db9858e686a866fe81859;1536082,29;55,24;0,018;0,06;0,814285714;Provável
746cd97dd41013afa81c5032c0cbe332d184b5f2180d41703bda8ec7d89b2a09;30140,81;266,11;0,073;0,07;0,87414966;Pouco Provável
eb5268efe85d7cb7df4808b42e1f01d34991f036037073bae4b04f24f8788320;13759,7;216,89;0,015;0,005;0,805555556;Muito Provável
5c69a7451ab17a9dce856eca608df3889a3cfffa972106a32728ee7860ea3ffe;18333618,44;237,57;0,266;0,002;0,811454826;Muito Provável
2ea2c14e87862e9373aba5bcd5459fa2687c955639294fc64f715e4feee2dbba;350355,94;399,53;0,187;0,027;0,810120773;Provável
cd9e9751e580effe527986b21ff455281970d460e34f5259f6a6afa7510957a0;90641,7;320,24;0,142;0;0,805555556;Muito Provável
a5e0a822693806abded26b3cb730995db03f46b7e8936a961f0356cb6ba617d9;50553;35,66;0,048;0,03;0,817273101;Muito Provável
786231e9c3b147daec27d81a2151072a10f7b618fcf205d7da1f0eb64bea96a4;1783423,16;229,08;0,549;0;0,833325975;Muito Provável
39d40bb157a6864c9096ad8afae7dd74460ee3d85f74625c352bf423aae63b8b;30493972,78;216,95;0,549;0,017;0,780978261;Provável
a3d8f3506a9eb6eee17211311b688e0c9b11d82b764ecf7502154a89befc032d;5460,71;17,44;0,006;0,057;0,802994228;Muito Provável
2c42246a92156a0e638a89db4c1738c5646ea38d9afc4d8024c66c69da8cf0d4;175150,72;31,11;0,01;0,014;0,771048999;Muito Provável
672843950ae990acc27ed9fdc0fd9f1a3d36e938b3c7c5750f28c255703cff29;235437,5;73,63;0,089;0;0,783100775;Muito Provável
db74e04c2303d53d11402c897b5677611b50ad620e736b256ae76c468104f514;1832;281,34;0,003;0,046;0,825;Provável
bf66b0384d6a8c521c75eaa8e4be2c070f967cec8f689c39ba8b409fda096287;337611,11;55,89;0,38;0,033;0,775839965;Provável
ebe6bd288805716418d1420d4f113afff9068f4f00ad5be248ceb2ef93c31ef3;12791,19;35,69;0,022;0,027;0,810120773;Muito Provável
02c3eea20b8dc2af93c1472efcf59e7d14da804fc5c6ed744c951d8aa13f13e7;55742,98;203,82;0,004;0,067;0,363483795;Pouco Provável
502dc5c857761d0bb575c8d3326e2068824b5ef6009ce6903b48ae139c612185;203040;235,73;0,082;0,031;0,791707317;Provável
f4e243583ff14ec7ec83a538409f47aca87170ff6612bd9be69f7b430b2a2f23;1286,64;205,47;0,002;0,162;0,859473576;Pouco Provável
8b5adf282169f0e90f52d9b66caae8f56074eddaa1bbd54863ee7f15d83a9e35;146391430,4;225,76;0,343;0,059;0,788450678;Provável
a4e2db69cc4184633b5777baf800146ae4c5de96074737915d7c5f8ca2611ea7;51694722,47;61,86;0,387;0,016;0,77336391;Provável
354e14ea3e1aa002838265d94b16f1fabfaddb900446a6b8d3e6c8e9d4d29fad;448447713;234,66;0,831;0,014;0,771048999;Provável
1adcf28f6215179237ec7bf0c04e6b745eaa5133ecbef343487efd6a7fee1deb;354927,1;166,76;0,005;0,089;0,568584555;Pouco Provável
7d67fdc1141275c70d0762bf5518348da532c2638d8153455a8558c975facdeb;1337459,27;6,66;0,104;0;0,812629108;Muito Provável
6fe08afa70bb3e869697731b7b1d9f8a509d7e9f523fee1745c5a8fbe2db2cf2;8803,12;49,89;0,003;0;0,833333333;Muito Provável
4117a996ced41d3f7c26ab431affc9eb59cf8ec53e3a796e65a90a4723f6ce10;2878126,08;108,98;0,59;0,009;0,548565647;Muito Provável
36749f868267d175003ffd4d7d74344795ada3568da3f21b1fe5785ef65c2dd9;130181,89;201,73;0,003;0,011;0,25;Provável
f622d5fcf75bee3d2689c85b8e6364803f911736418073622ee6d086ab9989b3;640710,84;58,76;0,045;0,068;0,505372347;Provável
1fc7e63dcd75925e79630c15bba64c6f06b5ed12e4aa9cb02f82458babc05110;210256695,7;50,6;0,897;0;0,833333333;Muito Provável
6132c86b4da9df2b4e2684aa39c152ebde5b046e02aeb2a140e9ff866de859b9;771300;25,31;0,828;0,002;0,827777778;Muito Provável
0de12b0ebc847e17ca6cbb402d42f81bf3869544c740b7daeb8bbb7bd1917d87;2854886,85;218,28;0,314;0,002;0,797694303;Muito Provável
0e51641f956091cafc49e685daac7ab1c484e1f1e3c3edb29e9a11c2fd2c7ebd;9019561,48;146,82;0,109;0;0,82040404;Muito Provável
fdb957060ea4e78f496d8b8c91a3edda00f47f85bab212d43c9617840b213a68;2286303,48;40,34;0,218;0;0,822722365;Muito Provável
9f51ea8b4a6b1681843b5ebdb1c1da11e42cf852fcd18b1629484b5c3aa1285b;18328,85;140,21;0,014;0,007;0,785294118;Muito Provável
f4776cb4bb32dd8d029d9cc25d64394bad4efa62059e92779133e7028bc38b1d;659688,8;71,6;0,659;0,001;0,801291802;Muito Provável
8d54eb7269eb8300c24bd29e786d64a35ddb9479edfb60af72a26dfb43299253;615608,7;134,66;0,142;0,032;0,821497585;Provável
70f345957da62b49c0f68abfe68e404f10108050189d2d430440872bb84a0140;2053206;51,15;0,761;0;0,833333333;Muito Provável
f6c0488af4e45892701db5dcdf531f2ee7c3242a1693da462a603663b9f6f383;2023389,54;102,6;0,019;0,084;0,814285714;Provável
e86a8a7c573f16e890b51f5a4e2142f2ba35e6f734c74f31f980ca0ee390ce57;2239,75;164,66;0,007;0,002;0,805555556;Muito Provável
8d09c457d1bf89495c6ee54bf6c37ffc749f22a9ad523487ce7110aa79239bfb;10028005,76;78,4;0,17;0,054;0,812781663;Provável
dce96dbfaef74ae8b0ab9e06a757824080940b5cb2a5885b5299a59fa316b6fe;62259,63;6,53;0,04;0,132;0,931762541;Provável
7d20d8321aa657a3e99b7a53d332ed75916cd5da44f41ea6d208e5dff5b50d56;23439,26;29,66;0,002;0,003;0,821794872;Muito Provável
b9bf06d57868f72ca1870a19ec81af628b842199c27c1ddb45e26ec83c213626;643013,5;205,92;0,286;0,004;0,805981851;Muito Provável
91b112a6721c5924f26b1bf6b5fa7f1768af0cf117e41eaa8834f844ed5ebd83;470488;248,24;0,886;0,004;0,814285714;Muito Provável
d78219ac75629f58884be921505b7532ec2757b15170f30dbe5dc3b7a14b220b;4309209,44;258,5;0,417;0,008;0,763883;Muito Provável
8803aba6e7c885ad004e46301448e3583ba559592601d95894fb45745213c209;11463,26;116,73;0,031;0;0,833333333;Muito Provável
3252a678c612b93b9615f968c5430fa6b1e7b47593256012a1a66a805ce692be;62765;33,28;0,035;0,05;0,823593074;Muito Provável
06097298aa064943a7670f593c5d1cd0b7a34c4779f141ae801f218ff64783dc;6966,64;43,31;0,007;0,015;0,774407823;Muito Provável
c84993d536ce95fa9c44ea5467010cdca2e2c5d8177822ef9bd33d07f2ec1f0c;3251076,9;171,76;0,056;0,021;0,25;Provável
49b9669c8c88318587566b975523a51ab28df125d0fd61e65d637c7cb2f4dc6d;166371,56;156,21;0,242;0,056;0,805555556;Provável
88aa943c9f32e5f333b5f964c30640000b62367a570695b425e95ceeaeec7406;42527,69;38,05;0,022;0,001;0,831818182;Muito Provável
7cf9109d819ab0b4c413a6fa09ba445ca54e4a51923339b4ed82259478f0fef7;46122,19;33,24;0,047;0,028;0,812604752;Muito Provável
452056f720c90cd39d05e43040c2889d6dd3406a19200d06b497eb0df25c9189;51187,23;19,24;0,029;0,109;0,826445578;Provável
35ebcc86a1a5a18698e9cb874cd6e40fd78f2026e7d1cfaa21c6c0340a55f816;103000;137,82;0,347;0;0,787128861;Muito Provável
947ab6c9a133f18caeee14d32c8419a296bcaebfe92f64c657009966241668b9;161488,9;41,47;0,157;0,03;0,817273101;Provável
584ab4d910edd975ec82298be6b1b3c77cfcfc065b49d0267a157c7e82de974b;366,77;26,28;0;0,007;0,785294118;Muito Provável
c1338be0ec878df16e2b7044b8b5504db2fe0c5600c3af2a0ca3cbaae5f0bbd2;1730519,44;34,37;0,143;0,028;0,812604752;Provável
4fd244dd4dd986b1d3065a8761a7c9f2eede78fea356dcce5aaefd363bc59948;738151,6;160,08;0,261;0,012;0,764195466;Provável
38b7a1e001f3542be2173752d090bf9f0c08b62766de65bc56c0a6f32fff9fcc;114350;100,15;0,112;0;0,824391534;Muito Provável
8aed8de362af98942e933339a7aea874b404770d1781608e5e3657fc3f20affe;12304,05;71,11;0,009;0,021;0,793456694;Muito Provável
6ce0511feb8e3f0c607d0912286380836e72697254a09038bf2c77e893f8e42d;228921,08;8,63;0,04;0,03;0,817273101;Muito Provável
53b89e39f08499a7d989c9a4c47146045fbeac577f90698bcbdebfddbe844590;108677,55;185,57;0,03;0,004;0,814285714;Muito Provável
9cfbc52f35ab636ce13f9d328981357c01be400bad4f3c22609532ce942dc3ce;644358727,8;151,76;0,874;0,093;0,888888889;Pouco Provável
078e534e44e06a6276fc81479d4bcc96f06a6b1e02be0570cd094c7cf22653e9;439311,75;206,63;0,109;0,171;0,859969556;Pouco Provável
f9cc1d5fa9b95eba836afbc458208be0e2c9c6c1092a473a4dcd9cfa20976336;95842,25;405,15;0,1;0,001;0,805555556;Provável
3cac61dcc6b9347ebe9ec948d0933099bdc1d3616ee47455d9437559d0db614c;249615,96;105,4;0,021;0;0,833333333;Muito Provável
e0762dd8e2cd21f029cf33febfe5e393e48729ff6976c6b14e8218dda7edd699;74102,82;25,37;0,031;0,06;0,792087542;Muito Provável
04000b413df288f570681f52469c5003d63f961b20f545cfc344a532d0da9ea8;1061086,1;49,08;0,38;0,005;0,775839965;Muito Provável
424c80c546ee53f33e16720327104665e97f6f24b0bbbd3d13694ed32d6ca353;5082299,85;31,92;0,524;0,004;0,814285714;Muito Provável
cf18eb04486fd28444d710f24e84b9aba5a7f2f6ea60093306c4cb6dd94c7e5a;259667,26;54,24;0,345;0,169;0,859859446;Pouco Provável
076f9b5779faf2b42fe67e1837f7b81c4e14169910c59ee50a34c516d9b3e5a3;9636,86;143,28;0,007;0,033;0,823424462;Muito Provável
51fc58189fe0eb16bfe523230da6932360d7a4f39b701dec32b1423a9c4d32eb;96180,83;0,66;0,014;0;0,833333333;Muito Provável
1543e0525ab5a261ff4defb94f84885a8023e4c8a055fd36d1b70a132434b23b;890798,62;43;0,009;0,015;0,774074074;Muito Provável
892925abb8cd42be121d2611ebe7f19f198b92e6759f8cec5eb46c5dde367e87;43650;67,21;0,081;0,01;0,25;Provável
3a644c892becaff69984042597b7a44bc01af40d0da527c48ffb21649008f72b;6916331,79;84,24;0,271;0,046;0,810124667;Provável
70b9f7577ea0362d82870a4c1d85c94ed014331718c29968f663d3ef36438300;85745,9;63,47;0,038;0,126;0,842344006;Provável
8e295b7f8b080313ef0ba7f3e8747e66972490ca5f691c9d613da45c9bfe3f55;2415561,61;236,66;0,184;0,092;0,901587302;Pouco Provável
cbe56d29de4c8b49ed4ee028382f03dfc9c1c1b20f4d6f407af0338b78dbfe0d;902626,47;503,79;0,034;0,084;0,893877551;Pouco Provável
f73ff5e7ae7205bab1be61c77ffdfdea5284837ae9a2e856c8c67d93724c9b46;61723,6;155,15;0,896;1,52;0,888888889;Pouco Provável
0f51ea39aee5116e093b12bffef37af503129075300c64fdf37cba2174a54d39;9784,83;286,37;0,01;0,022;0,796420729;Provável
20d9238097754a2cc4778eec639bed09e90968215e607a256a54273e914e3e9c;13462930,1;128,92;0,025;0,016;0,777718381;Muito Provável
46733e7bf6df1c345790ef16aad190f15a3a4276fdc2018b8eaa55d8138e82b2;481339,55;120,08;0,158;0,108;0,825;Provável
99f5150f5aeeadbc80d5a8ff8a697fd889498dea30101ad032023e67caf3fa5d;567507,7;10,86;0,081;0;0,793786008;Muito Provável
7908ba5830913ffed072a032527067c1d2f8d6a11ac77614a116fb26a6d1c7b2;379130;15,89;0,053;0,001;0,831818182;Muito Provável
77b028f2aa55c76017426e279c3700e14570758d9f1e312bc225b9212e5660aa;745510,06;215,57;0,567;0,003;0,821794872;Muito Provável
6ed62f92ee5c4e05b42afbfce53d9c3649fd5970b729b0371a8f2770673c6317;811708,45;225,5;0,024;0;0,833333333;Muito Provável
f39edda0f60a5e16987a0608e00a7819f11f7605b71cd49e4382a36732f226a9;26585,7;37,28;0,012;0,053;0,815749601;Muito Provável
3de555337fc0b86dcf8b13560e980f6d9ee91da720ef404a58dff42bbd91505e;375934,61;10,76;0,058;0;0,829655172;Muito Provável
6890ac0bed65bf8c3c31e6a975dcbfa42b1f1aa9ac1c1fae48c713df8071bdc9;71700,64;0,05;0,081;0,106;0,793786008;Provável
d3cdec4adf4bde19b3a3f1bbd0d685517ac75c1fe639f337f87b11c2503a04ae;1564750897;477,31;0,264;0,016;0,777718381;Provável
203fec25a227c632c7b8a9ea227bb1983b969b937bbf26fce338145938df587d;8949,95;85,66;0,01;0,041;0,833031401;Muito Provável
1f16dba9152a67c29bace9ae553200272ed2ff20e6eaa61444d81c82253cca6b;569,9;121,11;0,005;0,005;0,805555556;Muito Provável
134fc336817ba52905a72ed8dd7c725391aca8f41a58962aa9996d8ff4fb95d6;203692,75;95;0,024;0,002;0,827777778;Muito Provável
2c7b208967be7916754e16309da436364f06e759c738a5d549629c8d01be71d3;4216,11;38,21;0,013;0,016;0,777718381;Muito Provável
f2c5ff925534355d2bf55b59dd1c5ec67d3d8b7557db15ef277dadd24f946518;5705,89;86,15;0,006;0,03;0,817273101;Muito Provável
a02dd911c79a2d189450a929c3552bdd618c6115879519e822c8540ad8df08be;493193,03;86,24;0,196;0,032;0,821497585;Provável
051d615e0e435aa24c33f4e77d5d8493b9e73c31d27d36410171ba93c5dfb6fa;17311;243,95;0,023;0;0,833333333;Muito Provável
42ddaf3cae9cf91b6ee02756e922b1da978267f9f9e8a653f7fe552747f445d8;29182;112,08;0,012;0,017;0,780978261;Muito Provável
0f3f8e52fb496e1552c76e3e0d65335b1215c524671fca9f6f2c46648e851652;162630,5;115,5;0,047;0,001;0,831818182;Muito Provável
40ba60990407e72ec331d6ec02ebbcc0ff997f77395628e29172b16c3e74e021;6894,34;65,6;0,005;0,049;0,825802139;Muito Provável
9bb13cbee7a12c3afa156d6cdd88fc3a4165872e3d6156036713559c0c336906;2914588,97;77,92;0,018;0,083;0,812207602;Provável
0933d43deac1bd7267af501f4f673fcce70070ec10efb5dd1f89d1857e67b8cd;443763,86;25,11;0,03;0,038;0,830824972;Muito Provável
7f1df377a9fdab5da6ecaff080c3fbfaac8e11e189d94db16bd3b6be18384605;8078,3;63,44;0,024;0,033;0,823424462;Muito Provável
d8318e3f7c4ee9b3cc2372f2ec4294187b1854a68f29a32b961c19a447c928e0;23619,99;64,24;0,02;0,028;0,812604752;Muito Provável
41b0b98c8e9befa0c56c957c1fab30db26a4373a0c84a0440da1f38a6928d6b4;21802,53;78,69;0,007;0,006;0,795833333;Muito Provável
ad24aaa50badaf7911c93b3a8eff82c6e5b9fa900009e148a65c4b3a0987ae32;534325,01;17,44;0,237;0,003;0,81861292;Muito Provável
a115d240fdf3de04d8ddb81904e349bdbff246f027d6b0b02e43d49fccff1a10;319090189,2;160,4;0,459;0,043;0,795154449;Provável
dec3e4c6e6a46c7b68a680c7724e201e9aaeabc9bbe9fb4793ca94ef86cbbdb5;26358,62;29,31;0,355;0;0,784453684;Muito Provável
e22943c8f733b11291a25424e564c59c99c152d6222623e7c0166625d6a0ba4c;148896,64;77,08;0,182;0,009;0,548565647;Muito Provável
e3a682e47dad0e142c9c7c820be2f893bfb89b9b2dc14373c021a619a9242e24;55013,72;230,11;0,018;0,011;0,760704875;Provável
5803379d2eabc348aeeea21c8b9886800027981981f063295091c1898bfffee4;4925,53;191,34;0,008;0,038;0,503652588;Provável
f50c5ffe05335ab78af9acaeca59f74f3268c9f3e929e1454163b0e7b8ba0e4a;864744,2;43,31;0,775;0,003;0,821794872;Muito Provável
aef72c73b599e9e25198a0e392efb4f847690a41dee274e55a8ad77a071ad9b8;7182,97;504,11;0,016;0,014;0,771048999;Provável
67c1dd923f4de8854a31c00862da26db3132e057bab3ec991e9eaf18767fd83f;2191060,5;68,47;0,015;0,026;0,807544757;Muito Provável
808be0e8b51839a73a76db136438e3aec1c04524725c5bf91de877f01a33cd01;5601,54;246,18;0,01;0,008;0,774074074;Muito Provável
4b6b0742a910f9ce9770bbbe4cfbad64b236cb763a2f79045b708d508658e6a3;35094,11;176,21;0,01;0,007;0,785294118;Muito Provável
59217b342dfbf30d8781f1eb2a0bb90c677c4e3c7370508228ead5ca2be2d471;2131742,73;11,57;0,569;0,031;0,819444444;Provável
e0b37663c9eb7ea4847c3646db043dda1664944dd5dd05591e9b81b2aaf6a26d;1290518,9;81,31;0,045;0;0,833333333;Muito Provável
529d53bf044b43c755a205d0efc52dc2e8d3294f803f174550c520e36cb042bc;49000;28,82;0,636;0;0,811783217;Muito Provável
22941583cbbb92dbfb7c1cb00b5000f09392731e39781c610c08ba67e2196712;61791,18;39,86;0,044;0,032;0,821497585;Muito Provável
5d987ef17c6e9f6250f240269bf9dec60921ab67b9f372d2898be8c780862ae9;466373,31;145,15;0,468;0,031;0,801130268;Provável
51ae575d34ff450074b1de1d80919694f6df14ba96b31d432ddf0147fe228f0e;111682,02;132,08;0,175;0,25;0,864267955;Pouco Provável
4c8cd3d73d9eea130ea07f03fad3fda3b16da90ca6ab7970af113c0f7ab06a53;100115,6;235;0,022;0,13;0,87414966;Pouco Provável
f63e2627de5568398687fc6ee8e89d6869eed0b379ea37e5db4ea54779e9220e;26630229,86;219;0,379;0,04;0,776191488;Provável
72837dc71a0fa643b63183494d48f122ad5c2e593f1af692674bd8e988676d41;74745,64;171,63;0,096;0,023;0,619006211;Provável
be20af955bec54ca83a2d091262f1625715c6057d5c6441b3bf9d5822329bed8;716677,15;6,15;0,805;0,03;0,817273101;Provável
cacfd8720c86348223a01021dc57295cec043548790ce9707e35351f430bc233;864185,62;42,21;0,234;0,026;0,807544757;Provável
c7fefcbbd6a07425c50085feb77445ca5358d86bd88be6e0c9315a4199a209d9;2442,46;8,82;0,002;0;0,833333333;Muito Provável
9038f8e5645401c8681b30638dc266ac73b88244dcf94c0325039b6473116985;583027,2;41,05;0,015;0,014;0,771048999;Muito Provável
7332bfba80711ca6004ca0fbad1873268ee27ddbc1bf1b3bd8d7a282be7dcad1;3084072977;73,44;0,32;0,004;0,795833333;Muito Provável
11b8c5a3de1f7c10c760195df1dc65d834772d233afd2c844e7088e955bb9c6c;326276,27;14,5;0,011;0,007;0,785294118;Muito Provável
09d3ed7fe680d698060d25e877ae516ebac33f72475c141c3ffb6ac49361262b;43806;32,53;0,142;0,006;0,795833333;Muito Provável
025686326b9c35ca28a4200458750d3e98c0822739fee83108c18229fb333577;40277,89;10,76;0,054;0,013;0,767644173;Muito Provável
ecc5f535b3599ce87942fd8634b8274eceaa3492ad4604f4522cbdedbbf7e35a;433589,5;11,79;0,087;0,001;0,780881226;Muito Provável
88d5371d5c169816a52df7f2963b55a900499e72f6811182f96ca3741dc790ee;7197204,39;12,44;0,033;0,003;0,821794872;Muito Provável
59bc57937c56621f05ddbdf97f1bf96e111953f2d0877028b7f6fafe50c3c630;2145;14,76;0,016;0;0,833333333;Muito Provável
3271de456cdc1fdb31a9d5c9a3174a3d130924ad81ff0777274410365ee04d2e;384543,75;111,5;0,047;0,004;0,814285714;Muito Provável
bf8a16e59ed4da21266cc624ef8502a2fc39c9884156dcc033901420c687a377;1471749,55;239,21;0,333;0,423;0,87329469;Pouco Provável
9ed5733996c22a0c0a75be18ac932cfa9da77afdee24e957a10b87f2aa2dfc08;12300;231,18;0,049;0;0,833333333;Muito Provável
61013ffec2ac9e3a8ff9d8346f39878bcd034b848ca8dcb551e8395c61652d5e;173027,01;6,15;0,011;0;0,833333333;Muito Provável
408368d94964b872ae858ccd4c9385a8551a320cfe4336396d4a9af38190d45c;61818,09;11,79;0,018;0,027;0,810120773;Muito Provável
97d979d04e831c6df86378f9197817ada5302eb9a368f65ab54da790c273677a;15470,82;36,79;0,016;0,011;0,760704875;Muito Provável
71bf0eb1737ec0079b6649120a68bea90238c01402b3aafea78c78d89fd28c42;8143403,9;43,47;0,097;0,005;0,79982906;Muito Provável
