ID;SITUACAO
b7a3c3d1083f136b7ab861ef526a14f0381f370141278bd5547dce2e5f97215f;IP
0c3341bb065f66d50dee68ed3323e67e82f68ed0003dfaf73d3aa6cb3378dd50;CA
6f900564e6f035daaff5fd8c7e20fb3c8f5677997b2322461d51cc4ac28abeb9;IP
483cf3a79ea5cee11f77a606ceb6bcd27057b7612d10ccaba9176ef4ef8dbdbe;IP
19d08ea0498cb5fea93fdf9909fb90828f4289491c733749cffeaf4c2fb5f41f;IP
5a7a6e631b62def56c5cdf042e5a1a621718eb29de80e02019be7afdb000843f;CA
28bb435a3e6fe3673c25820f741a86d8f8f8e84478f1e1955afff2ca54426051;IP
44e301b6391af57c1053ca1cba6f2b82be6648d6e1667d6079f58e6c3e370e24;IP
dad8e3865bb0f0c5489ded58137b8d12d1b6e70f115da48deeab3a8c9a9f6c63;IP
4c0ddc80e2f85004beb4ff96cabbc96b1e8dc9ba4ef2799edf92f00b80989917;IP
98fca8dc9c37c1c1fccf560e74627655ed6a5857bab9f241896ddb0dc00675f9;IP
edacc87c9df3e1c63ea5fb9a96bbee0d404f65412c3af460cd5192a9f967ca78;IP
46a9969a8452f41c0f417a11054ea9c596a77fa4e2ccfd1e775098205623f94c;IP
6b0c35972fc30ae8f061c0dc5f144a824a9d54538f8f0333395fde60f1fa381e;IP
5a19cee2bc3c95563a1a9966a6f8f5dd91f424b572cd9db891248adc2c1d2812;CA
dbf92f896370f64ddb11269264f70bfef04018950b1bb107331bcf62508c1e36;IP
9f904b6260d28bb77bcc8509964eeb14253587b21c89153194e7283a00fda8c6;IP
0b1fd18b2267042e031c25d553b88cb59bff72c056a070cb6a5924ddaba0f6ce;IP
7642a7532155649ff669dda1bae760d27d5c4699cdbee940ea2324dbb50ad197;IP
85c4b2c6ea40a326dee0d43e73712d460eafe2bf1c4cc9e113d9843727d702b6;IP
265c5fe115485ae4e74eb5095fbe91b1a18bf1369d203e49e042788309b0ee05;IP
361c81ff5e297c4ac2644d64fe8cf87cbf515fee4d55e2b529b080edd0156e9b;IP
dd7e7c0a121b95394708fc0e7ab8c4bf56105eae476aeeb48f2f70a72a4fc83e;IP
8351dde46b71e20945a546385f894d5586bf5b43639dd8b5c640598105704418;IP
5e303a33be23cb2cd06593acb1ab1a39b7f8d3f6be8d5be7de700ce58e6f1971;CA
623cff24e39d288601534cc48420ee60e1d4d9eef8ec6a0d665e5a1e1855533d;IP
1fcdb8877dcdcb7f2cd2b5c94a6e6e21ffcb81f47465c2eeb3f00af17e603aaf;IP
4cb7aa1f7c78aea172103b400059f372d6971e1b3782f1d3129617ea168e104a;IP
d80fd96bf11f4e30c8a4aae5ad3bcd8057eb15458cacbb7949230d9af63e87fc;CA
63428d75dcc5b59c72bfca3a70cd4be8ffd0603f34be94bd811b0aaddbf61301;IP
b97822b9e8e523044c09d6ed911168e959fdb17865d80e64106301294c52685c;IP
ed8a9be07af2bd0de51fed1d5c6800be94ac69928c7e439786239c83a8323fc5;CA
ffcb53ad7a163edc5a18c378fe34b0e1856bf4f6cdde38aaf110fee9f16fe8c3;IP
39d0d408b7377e8a2e4606ccf9cbb96b60cb223fcadbca4c70b6c6ff3ba0b63d;CA
eba279c12cf9a39035ae44918ac4d473ded32575669bf1f03b33daa625f24a69;IP
392e8616be47cd9f3bb374c763607cdbe15168fa5aa5e4dbe0758ddded44b56a;IP
81b87c5034118b635f9e1677d18cd4b56b5e7d577adb5fa0e81db6e420dec5d5;IP
11aa03f410a6d7680525a15e0088e5b81545e8d70ed99a5064c7061c7e768c8c;IP
cb3012287136f14561f512f903ce6b4b215854bdb7a4bd6a0658e4c2fd5fad19;IP
54c67e153439db733c3dc278d3f106f8ee4eb479613bf0708582f648aaddaef3;IP
b837f92b017a23ecd531620c1ee5815e3649ba4224199beb6faae46e66a499e8;IP
9b4f028aab0e4e3de90c677d0b0e8dfd6d34c4f26ea21ae0c2eb09d465a19dd8;IP
f56edafd70c27575dd4afb6ccb83b433c99ea47b430d5e8ec6767ff26ac14fd3;IP
ca3c9350a20a9beb91608bb9222c0b7957af7f7483a061109695d8926c87bf30;CA
d6e060e2d122de9a0ee359acfa393ad3064ef12e777b4cdfa79fda306b749238;IP
44e3a530f2d99d02df9c9fb247a9d74f51a3c8b89a0219dff91a6d4f75158c1a;CA
e22f69c01c991b05d358916d6d11a80006f4bad5a4aeded0f7786bf9f89ee722;IP
0b4e8f43d63f78b8952626b90782b793af3302bb4361c198981de662377849fa;IP
5779a2566179bdf27c4028da8dc6c009e4ef10277b130b411ae78ce7e9933284;CA
81d6645710cf7f981e62a2f75384118869c53de107647d72ca4d07cad706e053;IP
dd4a78e57c91e89aecb2c078ac80ffaa4569d788ff58e8fc15150fd6d5d8e90a;IP
e939905d9c1649c9fef788ecc0c6e8b56c8e6b8cefaab3c5f9301a64b521d32b;IP
826dba5a4f7e97585effd7d4116b7486286e1cfc477db28a2f946590c8490892;IP
00769357875ed64358a1af061a7b9e90ed0b2b6b06407dfda65a2a0e1f72750e;IP
c0605febc051a9148540640ea63cfe216ab68d743e410b8d5c031c259d5ce32b;IP
e6f4c8dd6cae17008c32637b76b95b16edd4063e17872e978399b3afb045ecf2;IP
0ec78dff1bb350c043686160577907a132cc30ff7388843c64a453d1a6d3a3a9;IP
39ab07d034054e628cbcd37bef294598f899285de83c6006d72cc9d43cf70056;IP
a65c969ac13d8eccc3ddb86e9db8b24a54e435f855b22e10ee141d435074ed03;IP
ccd0038dc0c68db22effe540828b4b4ba90b87831064440b7403c2a9dbb8fb7e;IP
134c64d2d15390a2d14274fa24718a9c3f9c65a2f4c4892e331b025cb7bc342f;IP
6ef6de231d93643a69267ef638bc7b9edb5fc014232f406c7ddde8d985d7f388;IP
5233337e126a71c0c4bab6474e3a5ba71b9454458753ec1e49e05d7410bdfdd5;IP
59852dee06b40f30b6c40aef43131369d25c51d1db685603f705473b6bafb824;CA
e5660d81a42c1464a390044efd58b4671d080035d2ccfa7210014cd6d4735aa7;IP
d9f7479843ab725fa423e653e1452a04189d3c22460b9b70d6d2b782aab8e9ac;IP
8c1622ced586e4cfe258a6a1aa87dcd84f746ed55d03a8667f940a262a8a2b12;IP
a5e1195651630a11aa50389924fe0b45dc7f31d9b975262bc4482d22973d715f;CA
f1acf7b650ec5fd609e288e88ad4e83d9bfc008c5fd8ee6c1d6ebb00f4e7416d;IP
28cec38b450d40d88d4a0e92239fbb277691a3c62d883b80a2128fa6986c1503;IP
1a0fb87bfb8fd5bcd801045c6862a2db530b8e84e8402997afd390202bfa2083;IP
3eefa1606149d7cf9039c58e87378a5290f0ddf9d13e299eaa830ffd228291a4;IP
3de555337fc0b86dcf8b13560e980f6d9ee91da720ef404a58dff42bbd91505e;CA
482a980d55ca262d41bd4a05a536c879d08a0e831a5a073ef2cfe35a9624ecfc;IP
582dacb70a889b84423bad4183dcf4dbdf6ec30f0b88aab09be9f88916f64e09;IP
e69cd09341440c4193d267a607cbfd99cd1c0f11702755720d4a72c5fb0e5eef;CA
343224c1444fac9cdb94192f039271bb9828982db72d38237f4793ec3856e5a3;IP
5bb4ec9684832bf37527284c7f82b1a19675cdeff194bf2dde78812fbdaecaf3;IP
21bfb33055f82f9f7e2321c5b5a0edbb3bcd14d78a51c88bc7ce65523f420846;IP
92ee8c0d4c2cfbeb7b76d95160b0c710632dc45d73a86a7cf9193834f07a8e1d;IP
3c407b7e978410dafc20aa608e069b45983ee059a22d06a0250d9b4d45d361e4;IP
eef4dae6157bca56b893419aceec111e90241c5e712b347fb9a8e516940266f8;IP
5bdf37ffb195542919616f65b57492c49147c7fd1cd724dbaab79b8c0db96546;IP
51150447ecf51250a08b0e73888df48c90bdb81d1cbfc6cb9a8bbe1178c8413a;IP
b3708f31a221af1a0f07ce75c90ea6dc9cd7e9f91fb8ea47e77d73267ebe0c58;IP
bb7d874f3f79d882a1ee4afa97f7fe15a552e20a9aa3c7b6320d4a475ae9efaf;IP
38e03e389b9103a110f50fcd33a31354533feab75b4259362285dee85d3775e8;CA
8a850f81368b53068ff0fff9f066e5fbe1f6e3a24186a8f517d15ec63b46a4ac;IP
67ce371c51ba41a2af076a00e602368981a043ad10eed7cb09fd37744a4c340a;IP
e1825bb411b4dfb9f4fd87a777738965f670b6e8771d09e655dcd8f1a802c9eb;IP
01eff82ecd24ba6665d380acac13e942ea97902cca76b527cee9db64fade9bc3;CA
26eadd70f75c135864f2209d39d9c3fa55aae123cae97bf5efc0ed372ce80788;IP
62614896e193f409824e061c212eaf62b699f2407fdb95523c4947c06a9ccd52;IP
81cdbd89d3bed97f0de43acc3f1d7be1394ae6e43628f98d2a97b84429089e09;IP
f3193bd61de982f62d14481b8a53c1f281bca77d48060f83182352430d26b2e1;IP
6cfe9e432d3637b5fc36324a1a3487b37eeb54f8e095b698f7c73055ee902cae;IP
9634a03489fecdc3e983ed9c25c0d48ba206dda8e1e29028ff800aba8a360439;IP
5a3202f9077f3e85763ff5cfce118f2917e43f956d3d3fc394b7b8be009c6bb3;IP
4840691091c2bcbc152edba7bbded28ef56e470add6a9d2ce66623a2225249c8;CA
89eee50cc51283d5aa614b7e98b9d1a234550c5b6b88fe585a43fb86cc828bd2;IP
a66f0013301a2792d3097dab1ae19c43142e7a4cb3cc23add6b54170eb5eaf5d;CA
6468ec09e849cec7a4f97d8eb6e53d363f7a5cd725a06fdcd9c074f8cdda06dc;IP
6f539f496a6e9ce0ece372418f9f175e737d51a3f77ad42ad68280c0b4fe8f8e;IP
cdaede57cc1de3cba639258a35103a8ef2bb19e0751032aca06204dbe5c0cfa0;IP
d16f273891b30fa0b7d4f7efb4f037e55b2e2ff51738da4c860fb0da7b841e4b;IP
d0d9cab5eeb0ec18e71c83cc2f5aa4b88a2b27252059396d887faf1d289b8c58;IP
4371fc9008b895980e9405ed9eeec8c9d9020fd9bee71bf154404c04a6a092c7;IP
1313fa792f6f7194cf06ec7a129e16c5a800420311c04d044abac4f0696b53f7;IP
e80894ccdceb8ec3bc47a410954085b5fbaef8529bf994822b994b0c64656cde;IP
1b9c2a2df9156538fbdc8e6f4da1f6acb494a303bfb4ffd5b1efa41b92438b0d;CA
2f2fb0c1c9953e22486526bf840ec120e880842e7db88d17e1fe6406859554c6;IP
fe757c2ed3416dafdba815d07b86a9162b70df5a1d3d460fcc84021722e946e3;CA
4a7ef62513f7d4f78840ddfcfc38ae5e570a8ddeaf1de9fba47bef3a22aa305f;IP
f4123fe6ce743e7ae1c71de4f924448d23bba0fae8f41d232945164ca58c81ae;IP
b7f8e3c5f56c6e67569df0ef24cdb5bce840051623538691340023d5ab1807df;IP
75a9baab221099025eee7a2850c03dde281c4c6b7f1785655d54b9ca0d6eec11;IP
46d5bd8c95a3360eba70e06be4ab619d5ad08a15d8f0d271d3af634314e02727;IP
7eb433d5bc3a5c7298541f76b45840cc51c3c627d811bcabf0e9ac88abf15a52;IP
8d5ffebe77675fc35f4134a9a5c77d46e5397083cb699e269045c1e5256cf88e;IP
89b6fce80ef565adefa0c9378cb1653454150fee3d2e7fb5db7f30f135bf34c9;IP
26e1d45bfc2bb4d2e2bbc952b33b45588a6ac025eb52783172fcbdba74156ad6;IP
420d4dc5b705df96f3d288a0e34c8eb073fbe52d92cce958678a28f4c8102358;IP
c8a93a9da094da2c556706bb32ec04c07ca34282607887ad5c61b8a77795f64f;IP
207feeeb65fc47e45da01d8fbca42e3c415d31bdcc652bc3a40de05090709c91;IP
69795eac0dc7933498089bcfd3675563a39064248f315efa23e5b60137ad2ff4;IP
4f350f1b72befa9c757dab71e4e43aa24a66da39388e765b045692736e09d416;IP
e58f5aa0bdf0a2aa37a9934c4cb9db86feec0dbf8f57964fde58a34acce51fce;IP
ba8a431e46011961fbc9cbb0b8441e2f8e823786c01ec3932b09389c53ee3ed7;IP
705e06dd899fffb0aacf46e57700b4f81732660ea3455666d2cb2c10a59370af;IP
df25d53b97e5899823315146b0be70065c14db4df98d31a1cdc0c783bcc0f1fc;IP
3f47536de7109fb5fe2342be194f61757899d9f6a93b0f2d33d1f2d043b17f68;IP
6e0dc8541fabd100e9859a7b778fd87a7525ce919daf83c2c4cd51e89bd8e1d3;IP
a62a63f6319b80c27937a67075f8634dbad0123d56f869ea21c4f45db039de6c;IP
f4a20e5776e945d064324eb74b66340852b1a53ae271dd655f89af2f70bda24e;IP
ee28d6c00b112056ba4d70311bdfda79f845b5c65907c6f547f84ba9d23267d5;IP
09040306cefc954d0bf2c91ae48ce24baa76b43c8e202b3c0478c1ac69e6b23a;IP
1187a736abe391280e83685ef7590c4f88d89b70ab97d0495e04402a9d4c00ab;IP
b2882b4c9bb967a901fbd19d2fa2e33979c69d15cfb51f1577ce70497d8da486;IP
d9e3dd621429559ae2f9b361b669165fc84f02241dbb45b85fb5d7072208e467;IP
b2468fab3852e1e4d196d16a8e84c93bff1e025b148f0030c3b71d78038711e3;IP
39155755822017037302680f43a3384658b0c737f9bb9bb933950c60ad1e1716;IP
2b94457dfc522830ccc3e26add2ca7dce7cdbcadc197a14ffef1d0dcbaac0de8;IP
018a0fb70f075782030ead330ab0c372b3553bf6320b89151fc2b80f50c40264;IP
7075eadce9c004fc3ae1228815c4fe6b7ecf8ec5b999c6825057498b9698114e;IP
a16ddefbd34c5c3a58f394db3217f40c16d54a9872a258c44fc31ee6a86f9a32;IP
c64e2ac47fd5556affa1b95512106162095028051e5f0333df73fead789b5d41;IP
6bb6e13620b0b157cc53146c30431a06fe971b5906063316adc3f2950009bb21;IP
4d88f6fdea44e36c0d71a420e1fae5917fd12ace3dbaf7691520628dc18a1a78;IP
bb0c0eda6b08af8d3e2e636204b948c9cfa099c96722ec26b05ed88b1e01cd49;IP
7d6e74af57fc1d86021ba05d2d0fa90d6626f7b6c24c950d7411e67f32f0321d;IP
e98d1ca4fbeadd4288c7b97197c152b3e9d4e08242fcac1c6edf825b0009f598;IP
f7e329e0b9a226c322a4b1c6c190e6849ce0dd21850be3fdd4be0db2fbb51441;IP
f9bff3a5f8976169e5369cfc2b3c09d77178ad387f62f83ddbd2ebe47c56c262;IP
8f3598567933760528552bca72cabf30561c6c24c1a2d811b66a72435dcdcbad;IP
13f42225cdf7aa223710cce2a1f1b0257fb831aa434195789c13621bbfa2e2ef;IP
afc8fc115b51a26f18980cae7cc0501b5e1dfb79876093a769bcfb9186c4ba84;IP
f2480c7c68f1332fa82edbaf6b651dbee7816517cd27fce5609425271db90da5;IP
d0ba8502c362bb74927781fdeadfc9694b06d35c86302596e12c1f6c8504f670;IP
94cc898cc68ac52315487c390073f8c0714fabbae035561b3643d1c88d16d701;IP
afcb1d68de94d578946f8360104bbbcc86133f9b00474d7885f54927f166027a;IP
fe52a1ba4678f32c91e616b545d8798961a70a50ba77aa228ce455bccd9e1f97;IP
81d0d2d881654b7332369c61e212987a88f1da701015563a5d01ccdea8946f1f;IP
bfe7f917d4bf0a5b876b7d1e13ebbddf30da35ec58b09a6b0fad58cd0b97ec6e;IP
1dc774475192d54944426f43453ff10d86836e4d369ff15969027f1feabd51eb;IP
11a093b36b675bbaa51dd732953cc3be05e39755c155e8da4709a342233c1d34;IP
fc66f38df789e97d24895649b8882ac465a732f4d4b221a73ce6723873f1a177;IP
1be29bb57dde29f9ff1a276e3217ad3ac22cc7eefe47a025989d0fccbaa649f4;IP
e34828b10796049572ababc2d98ad2288cda4ac517bc8985850b9c406d9d10a1;IP
557f15f85b8452a5c778f875eec7cc24f55500732ba67e491ccadb052ca34c96;IP
6838cbef75dc3c8ba71a5ef3784de146ef47235e2766a13ad1623c0186815033;IP
defc2acfbebd90ad00ab108e97a53b06c3bd9ed395511f45a1eb55f87c816120;IP
396e40f3e83245d227ab3b1f6bf564c6c4367bd0533b23cca58107500110d610;IP
ce4237d7722ae93f515b335416ce68299f1c167948d11d8ec5c490f31bc31944;IP
49727a36a415a9f7a14e16c85b4a75927443dbd947f352faf0c20366e2f94d53;IP
12388ae98f86c8c61a563ff1a75e931c1aed4408255367263c85651aa8cc7d4b;IP
b12380c04f62b8bbd4736334844a9bbba7cba0522b195745297fc57b15f0e617;IP
e145cd674a558aca543250502ee9edee9f45a4237de3c7010594ad844c2195c4;IP
07da67e234c938548218980fa8791b8ea0ba0037877510b4abd9544e7b013163;IP
b73115436b6261166163372247a202d2e1b6b958638717deacdd30fba9955f39;IP
01b0a7cedbbdbdb74fcd760a68b85802a97a8490cfac09a9f619049301db329c;IP
22c3cb51611294f76737c7e72e3944b78486fc0aa99137114e4d23dd01078720;IP
304c3d6ec0d0d85869c8016396e2da5cbd4d6df0af5ff1fbf40ba5d2654a60bf;IP
8a0a88dbad3ede31529963eb1e741ef07ba9759c15190759e7192b5f911ba7c5;IP
0ed8cc87a8b92a40fde2c27528663f8ec8db731b250f4e0909cd7172339b1f95;IP
212fa37f960a8fcd9cfdd864286166658c7a72f93c4a3852fd1d9f68f51959a2;IP
633b29f3206e166d89f14f2ec250167274213f14b860793108df5af4e8706bb4;IP
42763055d8b423165b2f0c7dbf6d9449d3d6e56fc05edd8876c5966e3ebc4050;IP
17d53103939b4e651ccdc31a937a4eb42f2ee53f2e1d1d67178396d5bee9bf18;IP
5a06d235757d0c1143334bd24e2d1e1126d49803b6eebe0404b9ab63c8a34740;IP
27aabcebf9fae5bccebc6cc8f054ebe8b2e54819cabc8cf9e494a8f19ab78e56;IP
a76a03ad972b619abcfdf9c7e1ce6ee7f6bb2801b5b787812d563be9635caebe;IP
0ea058b4c99889ba57aaaa8727011288baed6c8714429e4f3a3a9a7b6b5990d4;IP
f1b5342c1050b630289c9f3b025d657b4502eb4dae567d9ffc54b2743eff13d1;IP
5c1631ccf6bd91b9670b873b47c1b01db4160e52a806068a2faf167822a44234;IP
e1db04782d3946564082e9d4a403cac283e3e989f099d3840be4b4900694dcd6;IP
0e86ff6034e46ccf00f87d1e369ac688be7143c59bcfbbaa4e6ea3c0dbec2334;IP
f388826229d46771e70a03097f64c7c365cda79214f947e92d79befc6243af99;IP
d61435b273f65d7da24bd82c81b8dd02c72f00e758727c972ceb6ca624505a22;IP
99b07e7ca5a0efed355ae780a6e3a3006d913dee025967a6b9dd8aed4f565343;IP
ea38f74a7957b8d91ed9270f375f08841a45f596d964b7ae589878c217a761b1;IP
8272482af0f4c0d95b98aaf3f9214250ad94c924baaecc7b15e9d83d89d0bae1;IP
0dd21ff52ebe1d4d96881db35f3574251b2562203e8418008f270e70ba577195;IP
3eaffffc7259ff3415cd354fbc36799e9add2b858a509d148eba9880802936c0;IP
a98eab282207248bdb5dd83d3a9399b594a1c9485b9f4822df67e89a6c682714;IP
07f47075d1e20b9d1983c3da932b7404e9153b8528428f382834cfebd64e36ff;IP
1fcaaf013111558cbeaa86042db6eee0e0105a97173af1079ef765521288407f;IP
201dd5a7332cc7e909934ba92022a9bc1efc4bf8707a47d3ac08c85e9c0266fb;IP
4705bf0a343f813949f7bb908c1065ed172dc3e90d5a086600a13358deeae97e;IP
b16e56ce0254b8aa53ab75f9f87e8f42b5fd9bc26e6550ff8a2fc6168bd689f8;IP
7160adf6175c23e1160d497a829dfb67cf880ddf0f69f6063ed3bbbd89ffc143;IP
721d12b7c873de3fd7912cc90eea4dd22b9982b048e1fa95584b2a72bc35f497;IP
d5f94c4e8076ba646b773283161e96e60a03e69481f926d63650fcd8f9494c4d;IP
3365e1df9f09f254883a635d058f21719cab2bdf23985ae3834a92a6b7264102;IP
8d9122f2cfacc32344b514d3a6d99ef2ff50de3890ebe3cc7a360775d017ada0;IP
889dc874ef1ad19a696dde3069730724723fedd44d32ed99cb6a00c6a02b79d2;IP
8ed0db642bf79c0258d563a29f8063225fc8ccc6152242aeba2c0d03c0544a60;IP
607215038f739da9578de3b7a6b2cf8f3ad374258057c8d9b45203e0f886cae3;IP
692692d04287268e7af23f718cb02f46e18495387c4792b6030c2db85fa5d3cc;IP
081f6c7b64f33e11568311e4152ea9cd495fa043a6512a902e36805c068ab6fa;IP
965ea49dc58634137cee03650aa8a439fad8687e634007a4730e1cd59dda2c11;IP
0d21f1ebe2c76776bc117ce0026b84dfd1c98c033149d8d2198df114bf4e7b04;IP
f07f98b5e46e4a5c52ba7c6f57c5d6ef253730324ee66dedd92d2ff8b9879aa7;IP
5a553dd10138439c69e1fca74c8a054b9f7c7ec4bfe5afd053bbc9fc87107da7;IP
73f8a6030aa655dc58b95c1c755c6a0ef1839c3362e274f1396189fb605fe58a;IP
4010bbc771dfa8b087b4f32bf7891cb71861fad2cfeade12e4de53da7a3cccbd;IP
cd8e6d6a034e65634d4f1381459be0b6bcd3c274eab9b3132e46fff5655504d2;IP
249bc40b1ed1239b09bb112c7de4e0571096852c2eccb99d3b06095443a760d5;IP
6927de0367f6dd399c0294de65e84501a2a017724fff0762d4b5ad76f78cbf5d;IP
2525659312eda7bf7a66a5647d1a58d3a00b70167bd20d422f5ff34f230175b5;IP
0aa0b5beb2fa36e14bd892e7034a4ccceeea6eecd8e0426d687f6054141adf8d;IP
b22918cb616a8977699a27283ec88cfeb182ef540aa8f3b54c83f02d652bdad1;IP
eeddd3a5f89a04b8f17a2265d5de0718d4be8162427c5a1795d60c4f26a770a3;IP
632644d0c5525fdc432ee305c7b488bd28f6c7cb370c7edbfc87598cd03543ec;IP
42991fa1a0b24f71ad2de420819b3c61c6f5cabbf567ac3642a6a7ec8689bd06;IP
9360b6c456376f5bfa0b166d91f19102ad4ed474e862ac9de2876a526c0bcf0c;IP
eb06d92256e429ee331a84ca332120fe471ecf52e4562ddd1fdd74b62a39927f;IP
6bec483c3d6eadf2846c216a7bd4e8d32e9fcbca1a79584603d668a542c6051c;IP
9d2af63eb078b35fea6934e3650f65fcf45f59f095e1de520f2ace67785eb75e;IP
070da2599cfb76b1ec85e9b0b162cc7c084098143a092f19b3f567a8dfc1607f;IP
222a226835447ab87e34afe3285097fcf618556be67326fa8f6a00ce8adfe852;IP
b59cc8c201fd01c9558cc93b9e5df308cd45cbfda26c288dbfd24dc83c0d826a;IP
b3bd1e6931936f8f2a166dbc4111a565cfbf37e8cb06d05313212a04ff484d8f;IP
8c5a94c97237270746fa52690a7e4f21da09457c0f653a24d8663742a51f12c2;IP
f8bb3d9f07e59688d0704c65d1232a63f78a2c7ca97d200c3097cd6d06961202;IP
59cc6cead3371dc04e5b1a32c966022d74380cb4b2a4c54511e5b9e6ab50d52e;IP
3f249c741fc79f6952d31cafa14af88340e23b9ad37b9a774584cf19e0895101;IP
000705d87691a6023032ab543aca26edc3efa91480ba00392a7699534fc49352;IP
20acaa98ad0f26ded20304ba5636d6841ac502977f2e3a9c7908e80ffb0ed722;IP
174edaaa339607e771493e6e31c7a88904d9786d87515abdd4d1652d63543ee0;IP
96c904d746725a38d994c14b5ebfa936d9fee92e8f30c3abc4ee8277466b0dc7;IP
9697d0ee30d45a1740bd871b87876b97f45651c08c87646b6aad90b0ba925674;IP
2b0d7ae4cc2287095bf7a275db6d8cc852f245bf428514c74c79607867948090;IP
d682bdfa3b4f7961501ca7b6dd7fe76579ce685246dc32b2527a456de57306a4;IP
1e1ca590a2d8ffc87cbc4b4e6598848c20f671065fd455fa1c597bf454af1c07;IP
cf532267e5d8af500c4814c1ec52265594d7cd2571df208d4e0d6d5cf1c9a9bf;IP
53015abec4a47b3c9c93bbf9ca8d730c36986adca4f686c1a566075f5c668913;IP
fcc5f0c653cd6a9525562117d00a50da629c7ae173439a6dbf6f2f31c3902c3d;IP
70a6dbfffcb2c42d88f6ec463b251eb4c72d83b687750c5a13c93e897f2d9b04;IP
aacd2d0ecf4a23d9c3496992ef48d281add5f1de4c56471f9cf994f7e6021e65;IP
f19aff144f8855bd04995651b7a5146e100bd5faf3e47d58088896bff54e26c8;IP
f61dec97a6af659cf499d77aa854281f16f5cc77dcbcc3574aa9b6f3876b0a2f;IP
46336baa2b5c1c51ca9c7489e458169f37b90768c1e2b7f65ecee9120609fac7;IP
9458da92a639778c59d786505a739e4319d608d6ec34a8bfaa129de394e2d3ab;IP
6e5d130bdafc4e478f0f30b4130b5406029e4989a1e25e93f8736a4994c6ffcc;IP
b56a96e4999ed1af9ba2998dfa536ac66399f0f728141fafb21ada7037f8b179;IP
61f026a0084666bdefa9be2a30f0ae9d10a4605003f96d6de8525ed7e5a5cdb2;IP
6d4f201b94d3f1a5078f7fd665ae7c65fba67317da6cb649c048ebd0b39dadb1;IP
338e8f622b33e5b79ddf23a0fa8577f6ed66b53b9487ae0785443ed541e38d5c;IP
72a25aa650f1799f29740ebafe5f535fcaeaf2f10c6483f0073a9aeb10a4faab;IP
42286b1a64487f9d774e1bfbd5aabc7532ceae91ba9bb95794cc21b93cbc0009;IP
77fbddb0cbbcd12833d1317255fbd38c8befa53ecaf6fc1eac9d71ac16abc26c;IP
bb3da2ed351f92eaa070ef8d7bb371c1f7856d9528639d84bffbcebeb0e0d310;IP
d6371b066e5d603b1321017e91afe89f22251b1e5e22911692ec6c19cc9ada4c;IP
a08c7126381a082665071091ce9253a7d20bf8667ae1f9dba2380af2a39971e9;IP
0191b2e1214adaf850145dfcd1d95633745ee6a4afd68170180b8b9f08fbc4d6;IP
077d51fb14bc88cf5c93a025ae6a2d82f1afb409795c33e5af5665ede53f6575;IP
6ca1f43921b53b44356c1841b9cfbcc494e7f619ebc8f2b3041fbb167af81fc8;IP
5499c20ceb3d9ab6e9376bf3be8a5c8e8832b411fc288a9e20d297f69ed31911;IP
1626d74587cfe2736a6e7ce3bb1336cfadd609050c76ce1ecc1ae611038077e9;IP
aa6215826ea9d2621575d53d01b4537700056c1bdf51098ba7ab35e8df11096d;IP
5c6affacec90158012635202bb0486b7e3cfe4e609437f34c4ecaf8e26a6bc2a;CA
94c18044175537d24010faa4b6e0bff0a43e5470e4d4e324378609d51a004d56;IP
4f518df40978496646ce3de90b3c7d7ceb3867dad3562433ca8a520a08503e37;IP
3f80e5dff461fca9da5685f7898a7f93cb982207758570b2ec4a50d7e02153fd;IP
6dba879fde44b3963c60d382bff28a37fc0a99734ee01b36ffc8a59f8e442b9f;IP
72aee3957351d68bf6ac4d4530f82b348bb07a688dcc807e8270139b5fe14d42;IP
4451bfcaee62bf6c97b4b0237d5f2d718d5088820bd731d7d50a00d3125ea063;IP
d3edfb5a7adc6427e6ce65216d0ff62afdc11791b7c245f360d6eb4d42e26cb7;IP
b5e6a42fc827920aaca471c7228aaf239d1df4ce43f5243cbf77cac2c74ae5b6;IP
4de64d0b2a6b023531f37633e4d166fc19190dde1fb04ae2ec8a4b735f672e37;CA
f7ee6d23b184f51cc1559c2ec49aa2c354f5051a19e622f11b8469a3ba4368f2;IP
a2c87e8550a7a6c2ab7432f53553874be2baec42443352463c02f005e294ab10;IP
561e3b2588b62b0b855ec2a48472c1668d9301008bc5216de351d3e1e5330244;IP
67a5bfe46a11b75bca6cf6702c070dec8f1157049b82a0bdf23e521411f6a003;IP
db110cf25b0c189c539daa40b491a8b077b9f167d3c2845c0a96348b5420b3de;IP
be53f6631d5a8d8ec6c8a8040aced00f099c0b38d0638a32b372a3698906967a;IP
3c0321b8f61a53230caa9853b8c4b4f23c90f2a8a8e5a44a6bcabf353f55f4a4;IP
7fceb492c0c795fa83304fe442c2a085eac63330c2c9797368021c13b9345094;IP
2b7c4755f98eedf5f0c0e67042475bb0c5f97cc66a4f723b0d5f6363ac50e62e;IP
7f993bf33b2c93d863b472ae1ca88a20dc65dac511d103abed5edc8ae9b2260b;IP
ce7104b3b25399d94e277f89d2f4b1ed594a3bf5e4759da5c736536218ad6222;IP
88db21db86a370929d946aa58b33a3b46b6a5a3534bfd3575d5c3ea9e6e57b50;IP
2b27c720f0c6c172e9bcf004c487bffd91290fc12ae6fba905dab432b71aa9ad;IP
ce5bc5fb89ad60e05c98ba6b02347430d914c9c3f2e526e9ac8bb86f0c03eb09;IP
